id,pedidoId,repartidorId,fecha_asignacion,fecha_entrega,estado,distancia_km
1671,1671,16,2025-01-23 15:11:31.000000,2025-01-23 16:01:31,completado,6.08
1672,1672,39,2025-01-21 10:55:37.000000,2025-01-21 11:46:37,completado,4.56
1673,1673,32,2025-02-03 11:54:35.000000,2025-02-03 12:37:35,completado,9.78
1677,1677,3,2025-02-06 07:16:38.000000,2025-02-06 08:12:38,completado,5.51
1679,1679,26,2025-01-21 22:48:02.000000,2025-01-21 23:11:02,completado,3.31
1680,1680,31,2025-02-16 07:49:40.000000,2025-02-16 08:20:40,completado,6.29
1681,1681,29,2025-02-02 08:19:34.000000,2025-02-02 08:42:34,completado,8.31
1683,1683,25,2025-02-01 16:27:54.000000,2025-02-01 16:50:54,completado,4.58
1684,1684,22,2025-01-23 09:33:37.000000,2025-01-23 10:33:37,completado,6.14
1685,1685,31,2025-02-01 04:32:47.000000,2025-02-01 05:25:47,completado,5.53
1687,1687,25,2025-02-06 19:07:35.000000,2025-02-06 20:13:35,completado,6.68
1688,1688,25,2025-02-17 22:18:38.000000,2025-02-17 22:53:38,completado,4.14
1692,1692,32,2025-01-23 16:48:38.000000,2025-01-23 17:49:38,completado,8.47
1693,1693,25,2025-02-09 23:37:55.000000,2025-02-10 00:08:55,completado,4.95
1698,1698,17,2025-01-28 06:46:26.000000,2025-01-28 07:10:26,completado,4.02
1699,1699,45,2025-02-11 02:27:46.000000,2025-02-11 03:31:46,completado,8.44
1700,1700,38,2025-02-15 09:57:25.000000,2025-02-15 10:53:25,completado,4.92
1701,1701,4,2025-02-14 02:28:47.000000,2025-02-14 03:01:47,completado,1.52
1703,1703,3,2025-02-09 13:27:07.000000,2025-02-09 14:17:07,completado,4.77
1704,1704,49,2025-02-02 08:33:31.000000,2025-02-02 09:45:31,completado,2.57
1705,1705,36,2025-02-16 06:36:13.000000,2025-02-16 07:38:13,completado,9.56
1707,1707,36,2025-02-09 21:09:21.000000,2025-02-09 21:34:21,completado,5.03
1708,1708,39,2025-01-21 17:28:35.000000,2025-01-21 17:58:35,completado,6.02
1709,1709,12,2025-01-23 17:22:08.000000,2025-01-23 18:08:08,completado,2.85
1711,1711,1,2025-02-15 15:23:44.000000,2025-02-15 16:00:44,completado,6.52
1712,1712,38,2025-02-09 10:01:59.000000,2025-02-09 10:43:59,completado,4.72
1713,1713,40,2025-01-23 11:59:40.000000,2025-01-23 12:49:40,completado,5.73
1714,1714,44,2025-02-15 17:18:04.000000,2025-02-15 17:52:04,completado,5.58
1717,1717,29,2025-02-08 15:40:57.000000,2025-02-08 16:12:57,completado,3.73
1719,1719,8,2025-02-11 20:49:12.000000,2025-02-11 21:14:12,completado,2.89
1720,1720,33,2025-02-16 09:52:56.000000,2025-02-16 10:16:56,completado,6.73
1721,1721,8,2025-01-28 15:11:24.000000,2025-01-28 15:56:24,completado,8.51
1723,1723,38,2025-02-07 18:48:37.000000,2025-02-07 19:46:37,completado,9.5
1727,1727,23,2025-01-30 09:51:26.000000,2025-01-30 10:45:26,completado,6.73
1731,1731,20,2025-02-18 17:57:18.000000,2025-02-18 18:41:18,completado,6.11
1734,1734,6,2025-01-27 13:32:32.000000,2025-01-27 14:20:32,completado,3.39
1735,1735,32,2025-02-18 10:36:51.000000,2025-02-18 11:15:51,completado,1.68
1739,1739,10,2025-01-22 07:12:21.000000,2025-01-22 07:55:21,completado,5.83
1740,1740,20,2025-02-13 20:36:48.000000,2025-02-13 21:24:48,completado,3.56
1741,1741,6,2025-02-17 15:37:47.000000,2025-02-17 16:06:47,completado,8.71
1743,1743,42,2025-02-06 08:32:33.000000,2025-02-06 09:04:33,completado,9.73
1744,1744,34,2025-01-26 22:53:43.000000,2025-01-26 23:39:43,completado,2.7
1745,1745,49,2025-02-15 12:57:59.000000,2025-02-15 13:59:59,completado,9.17
1747,1747,37,2025-02-17 11:28:25.000000,2025-02-17 12:31:25,completado,3.4
1749,1749,39,2025-01-25 13:25:20.000000,2025-01-25 14:18:20,completado,9.85
1751,1751,6,2025-02-12 11:33:39.000000,2025-02-12 12:36:39,completado,5.63
1753,1753,40,2025-02-08 13:11:46.000000,2025-02-08 14:24:46,completado,4.48
1757,1757,33,2025-01-25 05:35:44.000000,2025-01-25 06:14:44,completado,5.09
1765,1765,38,2025-01-20 19:53:58.000000,2025-01-20 20:16:58,completado,9.67
1767,1767,37,2025-01-25 13:16:35.000000,2025-01-25 13:59:35,completado,7.32
1770,1770,1,2025-02-18 03:53:43.000000,2025-02-18 04:58:43,completado,7.4
1772,1772,20,2025-02-05 17:32:24.000000,2025-02-05 18:45:24,completado,4.92
1773,1773,42,2025-02-10 09:53:03.000000,2025-02-10 10:25:03,completado,6.23
1774,1774,34,2025-01-31 01:33:14.000000,2025-01-31 01:51:14,completado,3.35
1778,1778,26,2025-01-27 02:31:23.000000,2025-01-27 03:31:23,completado,6.34
1779,1779,32,2025-02-09 21:03:25.000000,2025-02-09 21:48:25,completado,5.72
1780,1780,26,2025-02-02 04:44:22.000000,2025-02-02 05:25:22,completado,7.73
1784,1784,6,2025-02-17 16:06:26.000000,2025-02-17 16:32:26,completado,2.28
1786,1786,30,2025-02-03 23:32:24.000000,2025-02-04 00:34:24,completado,8.36
1787,1787,6,2025-02-09 03:40:25.000000,2025-02-09 04:44:25,completado,9.95
1788,1788,26,2025-01-24 02:12:58.000000,2025-01-24 02:50:58,completado,3.68
1789,1789,48,2025-02-06 18:54:51.000000,2025-02-06 19:34:51,completado,6.56
1790,1790,28,2025-01-27 17:10:02.000000,2025-01-27 18:04:02,completado,9.09
1791,1791,26,2025-02-04 08:37:13.000000,2025-02-04 09:20:13,completado,5.75
1794,1794,8,2025-02-01 00:18:33.000000,2025-02-01 01:05:33,completado,4.36
1795,1795,44,2025-02-04 17:50:02.000000,2025-02-04 18:23:02,completado,3.68
1797,1797,39,2025-01-24 16:20:58.000000,2025-01-24 17:25:58,completado,1.89
1798,1798,38,2025-02-10 16:28:50.000000,2025-02-10 17:40:50,completado,2.88
1799,1799,10,2025-02-07 15:51:42.000000,2025-02-07 16:40:42,completado,6.37
1800,1800,49,2025-01-23 10:44:42.000000,2025-01-23 11:14:42,completado,9.27
1801,1801,42,2025-01-27 15:49:12.000000,2025-01-27 16:50:12,completado,7.23
1803,1803,4,2025-02-14 15:23:48.000000,2025-02-14 15:55:48,completado,7.44
1807,1807,22,2025-02-14 04:32:46.000000,2025-02-14 05:08:46,completado,6.88
1808,1808,24,2025-01-31 21:08:46.000000,2025-01-31 21:28:46,completado,8.83
1810,1810,30,2025-01-29 04:52:34.000000,2025-01-29 05:57:34,completado,6.12
1811,1811,8,2025-02-18 07:11:22.000000,2025-02-18 08:02:22,completado,9.67
1812,1812,45,2025-02-17 08:18:40.000000,2025-02-17 09:11:40,completado,5.3
1813,1813,44,2025-02-09 20:22:26.000000,2025-02-09 20:58:26,completado,4.73
1817,1817,50,2025-02-10 08:33:17.000000,2025-02-10 09:45:17,completado,8.92
1818,1818,31,2025-02-04 19:07:20.000000,2025-02-04 19:50:20,completado,9.11
1820,1820,30,2025-02-12 07:44:45.000000,2025-02-12 08:34:45,completado,9.26
1821,1821,3,2025-02-17 21:03:38.000000,2025-02-17 22:10:38,completado,2.58
1825,1825,17,2025-02-02 04:38:56.000000,2025-02-02 05:25:56,completado,2.47
1826,1826,25,2025-01-27 05:50:23.000000,2025-01-27 06:40:23,completado,4.62
1829,1829,36,2025-02-10 01:11:29.000000,2025-02-10 01:48:29,completado,8.15
1830,1830,38,2025-02-12 19:25:14.000000,2025-02-12 19:40:14,completado,5.17
1834,1834,8,2025-02-08 12:38:45.000000,2025-02-08 13:24:45,completado,5.64
1838,1838,21,2025-01-26 00:58:21.000000,2025-01-26 01:34:21,completado,9.06
1839,1839,34,2025-01-30 08:21:32.000000,2025-01-30 09:25:32,completado,6.26
1841,1841,17,2025-01-21 15:22:09.000000,2025-01-21 16:11:09,completado,7.97
1843,1843,20,2025-01-26 06:47:12.000000,2025-01-26 07:05:12,completado,7.98
1846,1846,22,2025-01-24 05:18:02.000000,2025-01-24 06:04:02,completado,3.17
1848,1848,42,2025-02-13 20:00:22.000000,2025-02-13 20:44:22,completado,5.54
1854,1854,32,2025-02-01 09:24:48.000000,2025-02-01 10:00:48,completado,5.77
1855,1855,36,2025-02-16 07:14:56.000000,2025-02-16 07:54:56,completado,5.89
1856,1856,20,2025-02-01 04:22:04.000000,2025-02-01 05:34:04,completado,3.24
1857,1857,45,2025-02-01 20:00:08.000000,2025-02-01 20:53:08,completado,8.11
1858,1858,20,2025-01-30 16:25:43.000000,2025-01-30 17:04:43,completado,4.62
1861,1861,24,2025-02-02 22:23:03.000000,2025-02-02 23:30:03,completado,4.41
1862,1862,32,2025-02-18 15:09:22.000000,2025-02-18 16:08:22,completado,8.47
1864,1864,9,2025-02-09 16:33:11.000000,2025-02-09 17:02:11,completado,8.72
1865,1865,36,2025-01-28 11:02:59.000000,2025-01-28 11:47:59,completado,6.93
1867,1867,40,2025-02-07 15:17:03.000000,2025-02-07 16:11:03,completado,7.61
1868,1868,38,2025-02-07 16:36:45.000000,2025-02-07 17:17:45,completado,6.61
1870,1870,3,2025-02-01 14:06:33.000000,2025-02-01 15:01:33,completado,4.98
1871,1871,48,2025-02-13 16:54:48.000000,2025-02-13 17:58:48,completado,2.4
1872,1872,29,2025-01-31 07:57:43.000000,2025-01-31 08:17:43,completado,7.68
1873,1873,3,2025-02-17 14:49:38.000000,2025-02-17 15:48:38,completado,7.94
1874,1874,10,2025-02-12 19:37:05.000000,2025-02-12 20:47:05,completado,6.53
1875,1875,31,2025-02-14 05:48:23.000000,2025-02-14 06:28:23,completado,9.71
1877,1877,26,2025-02-07 07:38:53.000000,2025-02-07 07:54:53,completado,9.3
1879,1879,36,2025-02-09 09:05:58.000000,2025-02-09 09:41:58,completado,7.85
1880,1880,32,2025-02-07 15:03:48.000000,2025-02-07 15:35:48,completado,3.73
1881,1881,31,2025-02-01 14:05:56.000000,2025-02-01 14:51:56,completado,9.21
1883,1883,8,2025-01-31 20:18:33.000000,2025-01-31 20:55:33,completado,2.45
1886,1886,9,2025-02-16 21:20:39.000000,2025-02-16 22:26:39,completado,5.89
1887,1887,23,2025-01-28 20:36:54.000000,2025-01-28 21:32:54,completado,5.66
1888,1888,10,2025-02-01 17:35:53.000000,2025-02-01 18:54:53,completado,8.99
1889,1889,16,2025-01-21 00:14:09.000000,2025-01-21 01:13:09,completado,7.38
1891,1891,30,2025-02-19 12:27:03.000000,2025-02-19 13:26:03,completado,9.94
1892,1892,33,2025-02-11 16:43:40.000000,2025-02-11 17:37:40,completado,8.24
1893,1893,50,2025-01-25 16:56:29.000000,2025-01-25 17:15:29,completado,6.07
1895,1895,17,2025-02-08 16:54:37.000000,2025-02-08 17:30:37,completado,8.41
1896,1896,28,2025-01-28 17:13:27.000000,2025-01-28 18:02:27,completado,4.25
1897,1897,20,2025-01-24 05:51:44.000000,2025-01-24 06:20:44,completado,8.39
1898,1898,31,2025-02-18 19:43:08.000000,2025-02-18 20:15:08,completado,9.99
1899,1899,21,2025-02-16 08:19:44.000000,2025-02-16 09:16:44,completado,5.94
1901,1901,24,2025-01-23 18:13:22.000000,2025-01-23 18:42:22,completado,3.36
1902,1902,50,2025-02-17 10:53:07.000000,2025-02-17 11:31:07,completado,6.08
1904,1904,6,2025-01-24 02:28:45.000000,2025-01-24 03:26:45,completado,4.21
1905,1905,40,2025-02-15 13:32:05.000000,2025-02-15 14:23:05,completado,6.28
1906,1906,20,2025-02-04 09:02:10.000000,2025-02-04 09:47:10,completado,2.64
1907,1907,45,2025-02-11 21:35:23.000000,2025-02-11 22:23:23,completado,7.04
1908,1908,16,2025-01-23 05:05:28.000000,2025-01-23 06:31:28,completado,2.55
1909,1909,44,2025-01-28 19:16:42.000000,2025-01-28 20:05:42,completado,6.24
1910,1910,4,2025-02-13 08:35:16.000000,2025-02-13 09:53:16,completado,8.24
1911,1911,42,2025-02-14 02:02:05.000000,2025-02-14 02:55:05,completado,9.85
1913,1913,21,2025-02-10 08:34:45.000000,2025-02-10 09:48:45,completado,5.16
1914,1914,8,2025-02-11 05:26:04.000000,2025-02-11 06:03:04,completado,5.92
1916,1916,20,2025-02-19 17:49:59.000000,2025-02-19 18:29:59,completado,9.69
1917,1917,29,2025-02-05 15:03:06.000000,2025-02-05 15:52:06,completado,4.7
1918,1918,16,2025-02-06 04:20:19.000000,2025-02-06 05:13:19,completado,2.11
1919,1919,8,2025-01-28 18:39:15.000000,2025-01-28 19:20:15,completado,9.5
1922,1922,50,2025-02-19 03:57:14.000000,2025-02-19 04:16:14,completado,7.48
1924,1924,36,2025-02-12 21:26:27.000000,2025-02-12 22:17:27,completado,9.4
1928,1928,25,2025-02-18 22:41:01.000000,2025-02-18 22:53:01,completado,3.48
1929,1929,36,2025-02-10 05:31:16.000000,2025-02-10 06:29:16,completado,8.76
1930,1930,49,2025-01-31 01:20:35.000000,2025-01-31 01:54:35,completado,3.36
1932,1932,28,2025-02-03 19:27:40.000000,2025-02-03 20:23:40,completado,4.63
1934,1934,36,2025-02-05 13:05:02.000000,2025-02-05 14:18:02,completado,2.76
1935,1935,34,2025-01-24 10:31:31.000000,2025-01-24 11:09:31,completado,2.57
1936,1936,31,2025-02-03 10:21:28.000000,2025-02-03 11:04:28,completado,7.8
1937,1937,34,2025-02-02 04:53:26.000000,2025-02-02 05:53:26,completado,3.33
1938,1938,34,2025-02-16 19:11:08.000000,2025-02-16 20:05:08,completado,7.44
1939,1939,9,2025-02-19 04:56:58.000000,2025-02-19 05:40:58,completado,2.62
1941,1941,42,2025-02-19 03:37:23.000000,2025-02-19 04:38:23,completado,1.83
1943,1943,48,2025-02-14 17:18:26.000000,2025-02-14 18:22:26,completado,4.88
1945,1945,28,2025-02-07 17:23:18.000000,2025-02-07 17:42:18,completado,3.47
1947,1947,33,2025-02-18 06:38:09.000000,2025-02-18 07:34:09,completado,9.23
1949,1949,1,2025-01-23 18:20:55.000000,2025-01-23 18:48:55,completado,6.9
1950,1950,16,2025-01-28 00:15:15.000000,2025-01-28 01:22:15,completado,6.87
1951,1951,38,2025-02-02 23:38:12.000000,2025-02-03 00:15:12,completado,9.44
1954,1954,24,2025-01-28 00:17:48.000000,2025-01-28 01:03:48,completado,9.68
1955,1955,20,2025-01-30 05:29:13.000000,2025-01-30 06:17:13,completado,6.99
1957,1957,24,2025-01-24 04:14:54.000000,2025-01-24 05:16:54,completado,2.98
1959,1959,48,2025-01-29 19:04:37.000000,2025-01-29 19:24:37,completado,3.18
1961,1961,42,2025-02-18 06:58:54.000000,2025-02-18 07:23:54,completado,8.07
1968,1968,21,2025-01-31 00:17:01.000000,2025-01-31 01:07:01,completado,2.47
1970,1970,29,2025-01-29 08:38:00.000000,2025-01-29 09:18:00,completado,6.02
1971,1971,36,2025-02-07 21:34:52.000000,2025-02-07 22:45:52,completado,5.76
1974,1974,28,2025-02-05 05:18:44.000000,2025-02-05 06:05:44,completado,7.2
1975,1975,4,2025-01-21 17:25:15.000000,2025-01-21 18:13:15,completado,4.75
1977,1977,32,2025-02-18 14:19:35.000000,2025-02-18 14:57:35,completado,8.12
1979,1979,38,2025-01-21 08:57:27.000000,2025-01-21 10:00:27,completado,6.43
1980,1980,22,2025-01-29 00:35:50.000000,2025-01-29 00:55:50,completado,4.1
1982,1982,40,2025-02-12 14:25:07.000000,2025-02-12 15:17:07,completado,2.39
1984,1984,48,2025-02-04 13:19:00.000000,2025-02-04 13:46:00,completado,6.09
1986,1986,33,2025-02-02 04:13:30.000000,2025-02-02 05:02:30,completado,1.61
1987,1987,49,2025-01-24 07:55:43.000000,2025-01-24 08:32:43,completado,6.85
1991,1991,42,2025-02-08 03:22:41.000000,2025-02-08 04:23:41,completado,10.0
1993,1993,37,2025-01-21 16:39:08.000000,2025-01-21 17:46:08,completado,1.93
1995,1995,12,2025-02-13 12:50:35.000000,2025-02-13 13:36:35,completado,4.38
1996,1996,16,2025-02-09 12:29:04.000000,2025-02-09 13:35:04,completado,5.91
1997,1997,50,2025-02-18 00:19:43.000000,2025-02-18 00:55:43,completado,7.55
2001,2001,33,2025-03-14 20:35:27.000000,2025-03-14 21:31:27,completado,6.09
2002,2002,37,2025-02-22 18:54:32.000000,2025-02-22 19:59:32,completado,5.41
2004,2004,38,2025-02-22 19:26:28.000000,2025-02-22 20:25:28,completado,2.36
2005,2005,1,2025-02-21 00:06:42.000000,2025-02-21 00:44:42,completado,3.34
2006,2006,8,2025-02-22 05:29:07.000000,2025-02-22 05:56:07,completado,7.7
2007,2007,30,2025-02-23 23:13:48.000000,2025-02-24 00:17:48,completado,5.5
2008,2008,3,2025-03-17 15:03:03.000000,2025-03-17 15:24:03,completado,3.57
2009,2009,30,2025-03-20 00:07:44.000000,2025-03-20 00:57:44,completado,1.6
2010,2010,36,2025-02-20 22:10:30.000000,2025-02-20 23:26:30,completado,1.85
2011,2011,4,2025-03-21 13:02:46.000000,2025-03-21 14:25:46,completado,3.09
2013,2013,29,2025-03-07 16:42:27.000000,2025-03-07 17:27:27,completado,2.06
2014,2014,32,2025-03-12 11:15:58.000000,2025-03-12 12:31:58,completado,3.76
2015,2015,1,2025-02-24 06:41:18.000000,2025-02-24 07:27:18,completado,2.07
2016,2016,42,2025-02-27 21:52:20.000000,2025-02-27 22:45:20,completado,5.78
2018,2018,39,2025-03-17 02:08:14.000000,2025-03-17 02:48:14,completado,3.57
2019,2019,42,2025-02-25 03:07:30.000000,2025-02-25 03:48:30,completado,3.17
2025,2025,12,2025-03-13 04:53:14.000000,2025-03-13 05:22:14,completado,8.88
2026,2026,8,2025-03-12 00:21:42.000000,2025-03-12 00:55:42,completado,1.84
2027,2027,48,2025-03-02 06:29:33.000000,2025-03-02 07:18:33,completado,6.78
2028,2028,45,2025-02-25 11:55:59.000000,2025-02-25 12:11:59,completado,7.51
2031,2031,36,2025-02-22 09:45:36.000000,2025-02-22 10:27:36,completado,7.69
2033,2033,25,2025-03-10 19:20:47.000000,2025-03-10 19:51:47,completado,7.22
2035,2035,24,2025-03-22 06:46:48.000000,2025-03-22 07:23:48,completado,7.43
2036,2036,30,2025-03-10 23:18:14.000000,2025-03-11 00:11:14,completado,2.11
2037,2037,12,2025-03-17 13:56:04.000000,2025-03-17 14:56:04,completado,2.03
2038,2038,18,2025-03-17 22:38:33.000000,2025-03-17 23:19:33,completado,5.08
2039,2039,49,2025-02-23 02:18:46.000000,2025-02-23 03:18:46,completado,9.87
2040,2040,39,2025-03-01 08:37:27.000000,2025-03-01 09:12:27,completado,7.82
2041,2041,45,2025-02-28 17:00:09.000000,2025-02-28 17:20:09,completado,2.66
2042,2042,3,2025-02-25 09:34:01.000000,2025-02-25 10:16:01,completado,9.31
2043,2043,34,2025-03-19 11:26:04.000000,2025-03-19 12:00:04,completado,6.14
2045,2045,3,2025-03-09 19:16:53.000000,2025-03-09 20:20:53,completado,6.63
2048,2048,9,2025-03-15 01:56:36.000000,2025-03-15 02:39:36,completado,6.67
2049,2049,50,2025-03-14 03:12:11.000000,2025-03-14 04:00:11,completado,2.41
2050,2050,17,2025-02-20 20:51:18.000000,2025-02-20 21:52:18,completado,4.37
2051,2051,3,2025-03-17 16:15:01.000000,2025-03-17 16:51:01,completado,2.26
2053,2053,17,2025-02-22 18:23:14.000000,2025-02-22 19:01:14,completado,8.54
2055,2055,39,2025-03-09 12:26:59.000000,2025-03-09 13:05:59,completado,3.59
2056,2056,12,2025-03-12 02:07:58.000000,2025-03-12 02:50:58,completado,2.63
2057,2057,30,2025-03-10 17:59:04.000000,2025-03-10 18:57:04,completado,4.38
2058,2058,3,2025-03-06 20:05:39.000000,2025-03-06 20:45:39,completado,2.89
2059,2059,4,2025-02-21 04:37:58.000000,2025-02-21 05:21:58,completado,9.36
2060,2060,22,2025-03-01 05:48:58.000000,2025-03-01 06:38:58,completado,4.0
2061,2061,23,2025-03-07 11:05:24.000000,2025-03-07 11:59:24,completado,3.0
2064,2064,39,2025-03-17 22:49:29.000000,2025-03-17 23:51:29,completado,1.71
2065,2065,49,2025-03-18 13:50:49.000000,2025-03-18 15:04:49,completado,7.68
2066,2066,22,2025-03-22 10:41:15.000000,2025-03-22 11:26:15,completado,3.98
2069,2069,1,2025-03-08 23:57:11.000000,2025-03-09 00:50:11,completado,4.15
2070,2070,31,2025-03-19 05:23:32.000000,2025-03-19 06:00:32,completado,2.24
2071,2071,28,2025-03-17 00:10:04.000000,2025-03-17 01:20:04,completado,4.32
2072,2072,48,2025-03-16 09:00:19.000000,2025-03-16 09:45:19,completado,6.09
2074,2074,39,2025-03-08 02:48:36.000000,2025-03-08 03:40:36,completado,9.99
2076,2076,25,2025-03-17 13:52:11.000000,2025-03-17 14:52:11,completado,9.96
2078,2078,26,2025-03-19 22:41:02.000000,2025-03-19 23:39:02,completado,7.07
2081,2081,28,2025-02-26 06:49:02.000000,2025-02-26 07:57:02,completado,6.26
2082,2082,1,2025-03-22 18:04:32.000000,2025-03-22 19:07:32,completado,8.68
2083,2083,39,2025-03-13 08:00:36.000000,2025-03-13 09:11:36,completado,2.65
2088,2088,50,2025-03-04 01:02:29.000000,2025-03-04 01:29:29,completado,5.89
2089,2089,29,2025-03-22 07:03:23.000000,2025-03-22 07:59:23,completado,5.34
2090,2090,8,2025-03-22 13:01:36.000000,2025-03-22 13:34:36,completado,3.7
2092,2092,6,2025-02-23 06:16:27.000000,2025-02-23 07:12:27,completado,2.79
2096,2096,39,2025-03-15 19:57:11.000000,2025-03-15 20:20:11,completado,3.11
2098,2098,16,2025-03-02 07:52:29.000000,2025-03-02 08:35:29,completado,4.52
2100,2100,8,2025-02-21 07:55:35.000000,2025-02-21 08:28:35,completado,5.82
2101,2101,44,2025-03-06 18:19:29.000000,2025-03-06 19:37:29,completado,4.27
2103,2103,42,2025-02-21 18:52:19.000000,2025-02-21 19:34:19,completado,8.05
2109,2109,20,2025-02-24 19:54:37.000000,2025-02-24 20:37:37,completado,9.48
2112,2112,44,2025-03-04 08:17:33.000000,2025-03-04 08:45:33,completado,3.69
2114,2114,20,2025-03-10 06:11:13.000000,2025-03-10 06:42:13,completado,9.91
2116,2116,30,2025-02-28 23:05:42.000000,2025-02-28 23:43:42,completado,2.56
2117,2117,9,2025-03-09 04:27:52.000000,2025-03-09 05:20:52,completado,4.96
2118,2118,18,2025-03-11 15:36:54.000000,2025-03-11 16:11:54,completado,5.38
2119,2119,16,2025-03-05 03:09:32.000000,2025-03-05 03:55:32,completado,6.38
2121,2121,24,2025-02-25 19:52:46.000000,2025-02-25 20:46:46,completado,7.74
2122,2122,28,2025-03-03 12:08:23.000000,2025-03-03 12:52:23,completado,5.03
2123,2123,16,2025-02-22 18:42:14.000000,2025-02-22 19:35:14,completado,5.85
2124,2124,36,2025-02-22 17:51:25.000000,2025-02-22 19:01:25,completado,8.53
2125,2125,4,2025-02-26 15:43:49.000000,2025-02-26 16:11:49,completado,2.61
2126,2126,18,2025-03-06 19:17:45.000000,2025-03-06 19:51:45,completado,5.99
2128,2128,44,2025-03-13 14:34:01.000000,2025-03-13 15:13:01,completado,7.49
2130,2130,49,2025-03-21 03:05:36.000000,2025-03-21 03:51:36,completado,9.46
2131,2131,22,2025-02-23 09:59:25.000000,2025-02-23 10:42:25,completado,3.82
2132,2132,21,2025-03-15 10:57:23.000000,2025-03-15 11:28:23,completado,3.22
2133,2133,32,2025-03-19 21:15:22.000000,2025-03-19 22:01:22,completado,9.66
2134,2134,34,2025-03-20 10:28:52.000000,2025-03-20 11:04:52,completado,2.51
2135,2135,8,2025-02-21 14:58:09.000000,2025-02-21 16:17:09,completado,5.27
